lstm_normal,lstm_student,gru_normal,gru_student,bekk_lstm_scalar,bekk_lstm_vector,bekk_lstm_mix,neural_bekk_asym_diag,bekk_symmetric,bekk_asymmetric,dcc,adcc
-2.8090502470716006,-2.657221398092675,-2.7755439848111405,-2.715429517982576,-2.6779664467425817,-2.732858126745559,-2.6881826864713494,-2.6662132074787017,-2.714071137752737,-2.7291487954048463,-2.7846571098809574,-2.784657098190437
-2.715624497817233,-2.5656640707554077,-2.7602161885084078,-2.700298310073938,-2.728994055982912,-2.7455381319533823,-2.7412051235664032,-2.6989719437770736,-2.730512927829819,-2.745184841059689,-2.8089519936060743,-2.8089519818265507
-2.658958611655498,-2.530884782206002,-2.7432914047259103,-2.682586773084676,-2.7514797254573216,-2.752990941308077,-2.7466916416451195,-2.703762034268559,-2.7059081451252895,-2.726040874492412,-2.7980932855375356,-2.7980932729523706
-2.7145536973760405,-2.5893310719756166,-2.7556560001677766,-2.6958376716348615,-2.831219037808437,-2.797318765398345,-2.7891038558269754,-2.750781305173084,-2.7146430479364585,-2.7353784488587753,-2.817237037275183,-2.8172370245228926
-2.7324814664367194,-2.595582851863399,-2.777223743464286,-2.714747710296068,-2.858218174358922,-2.8331747276732813,-2.807589932204933,-2.7618552514203323,-2.721079890353106,-2.7421118527954644,-2.828002043402274,-2.8280020306766946
-2.7865399466417817,-2.640468104439477,-2.818468599094166,-2.751800623205876,-2.9226889629285457,-2.890271215991783,-2.8550521294990565,-2.799674096943215,-2.7399793252672056,-2.7601261744222083,-2.856068867777967,-2.856068855144219
-2.847358092983306,-2.700660007063044,-2.87537287173781,-2.8083902550727062,-2.9803926487734307,-2.9525132264826475,-2.8870426028837235,-2.8552612681089755,-2.749770264904523,-2.770093766614933,-2.8755866627407096,-2.8755866499329015
-2.9461735498999344,-2.8172353419020144,-2.9292695865393372,-2.8631467882520223,-3.034483146928374,-3.0130513857422585,-2.917919432604598,-2.891957326797811,-2.76857296326474,-2.7880978691082885,-2.8981348164666088,-2.8981348038749593
-3.0314497047986944,-2.8998744892432726,-2.972445784424722,-2.9129533826532925,-3.0387293672122504,-3.0500361771260414,-2.9327220229568836,-2.9084998769357764,-2.7844375726236152,-2.8039063832140245,-2.914100051790137,-2.9141000393068683
-3.0119962017610167,-2.913828964671311,-3.0130397746793793,-2.95763379708656,-3.0802576403817907,-3.0997759251258636,-2.954832391941058,-2.9523418731850155,-2.8004850243587613,-2.81986778925725,-2.9355213129832154,-2.935521300389934
-2.875156714363577,-2.7427621323480555,-2.9909569823720648,-2.9285391737018687,-2.824483579292374,-2.9777028811293262,-2.807241375790759,-2.9136321475682525,-2.7677397996723636,-2.7908548200415555,-2.866143631948765,-2.866143619232659
-2.916548711788172,-2.7801653784361604,-3.0016947615900267,-2.9405053802837324,-2.8893495761788897,-3.017366875848708,-2.8896930443309436,-2.9840231945657747,-2.785157369702401,-2.807302412797916,-2.891761046352867,-2.8917610335080965
-2.937749708875317,-2.8530585820677428,-3.010269537610005,-2.959247853259048,-2.87604875661341,-2.9872115891557396,-2.874233313420066,-2.94567083261334,-2.80082751516238,-2.820920971605227,-2.859825783702663,-2.859825773190366
-2.8503099276937074,-2.778273742788948,-2.9817842921465427,-2.9437397511399945,-2.8426286193272503,-2.9442141036326412,-2.8414485722034124,-2.8796380369827554,-2.7950061487643185,-2.816256120118872,-2.8473103039778125,-2.8473102935183667
-2.899805807169037,-2.8384560312082296,-2.9475587725662358,-2.9126402279824966,-2.8528242990483177,-2.923624481695299,-2.834005515971816,-2.869132544830825,-2.7734563812376543,-2.799129388227809,-2.8396633768125037,-2.8396633656962753
-2.9658555892456464,-2.8970269240986313,-2.9398042949095657,-2.911345107272812,-2.8954241911051755,-2.929889434889313,-2.8610679196320046,-2.8843835900314607,-2.791048593434364,-2.815575621694287,-2.8633231812398585,-2.8633231701201534
