Date,^GSPC,^TNX
1995-11-27,601.3200073242188,5.869999885559082
1995-11-28,606.4500122070312,5.875
1995-11-29,607.6400146484375,5.836999893188477
1995-11-30,605.3699951171875,5.744999885559082
1995-12-01,606.97998046875,5.703999996185303
1995-12-04,613.6799926757812,5.618000030517578
1995-12-05,617.6799926757812,5.650000095367432
1995-12-06,620.1799926757812,5.666999816894531
1995-12-07,616.1699829101562,5.711999893188477
1995-12-08,617.47998046875,5.728000164031982
1995-12-11,619.52001953125,5.695000171661377
1995-12-12,618.780029296875,5.711999893188477
1995-12-13,621.6900024414062,5.73199987411499
1995-12-14,616.9199829101562,5.736000061035156
1995-12-15,616.3400268554688,5.739999771118164
1995-12-18,606.8099975585938,5.841000080108643
1995-12-19,611.9299926757812,5.73199987411499
1995-12-20,605.9400024414062,5.739999771118164
1995-12-21,610.489990234375,5.749000072479248
1995-12-22,611.9500122070312,5.690000057220459
1995-12-26,614.2999877929688,5.677999973297119
1995-12-27,614.530029296875,5.644999980926514
1995-12-28,614.1199951171875,5.619999885559082
1995-12-29,615.9299926757812,5.574999809265137
1996-01-02,620.72998046875,5.586999893188477
1996-01-03,621.3200073242188,5.565999984741211
1996-01-04,617.7000122070312,5.61899995803833
1996-01-05,616.7100219726562,5.677000045776367
1996-01-08,618.4600219726562,5.672999858856201
1996-01-09,609.4500122070312,5.672999858856201
1996-01-10,598.47998046875,5.738999843597412
1996-01-11,602.6900024414062,5.75600004196167
1996-01-12,601.8099975585938,5.751999855041504
1996-01-16,608.4400024414062,5.656000137329102
1996-01-17,606.3699951171875,5.557000160217285
1996-01-18,608.239990234375,5.515999794006348
1996-01-19,611.8300170898438,5.514999866485596
1996-01-22,613.4000244140625,5.589000225067139
1996-01-23,612.7899780273438,5.635000228881836
1996-01-24,619.9600219726562,5.5929999351501465
1996-01-25,617.030029296875,5.679999828338623
1996-01-26,621.6199951171875,5.625999927520752
1996-01-29,624.219970703125,5.671999931335449
1996-01-30,630.1500244140625,5.613999843597412
1996-01-31,636.02001953125,5.580999851226807
1996-02-01,638.4600219726562,5.60099983215332
1996-02-02,635.8400268554688,5.642000198364258
1996-02-05,641.4299926757812,5.679999828338623
1996-02-06,646.3300170898438,5.65500020980835
